,charge.t1,charge.t2,charge.t3,charge.t4,charge.t5,charge.t6,charge.t7,charge.t8,charge.rate1,charge.rate2,charge.rate3,charge.rate4,charge.ramp1,charge.ramp2,charge.ramp3,charge.ramp4,charge.ramp5,charge.ramp6,charge.ramp7,charge.ramp8,charge.T0,charge.T1,charge.T2,charge.T3,charge.T4,charge.T5,charge.T6,charge.T7,charge.T_target,charge.iSOC,aging.an_len_expansion,aging.ca_len_expansion,aging.an_void_eps,aging.ca_void_eps,aging.an_i0_factor,aging.ca_i0_factor,aging.el_kappa_factor,aging.an_LiLoss,aging.an_LAM,aging.ca_LAM,aging.SOH
753,48.1621622,56.4324324,92.4324324,104.990572,363.8477148,557.5620005,626.6820005,659.8020005,7.4,4.3,2.1,2.5,0.1566667,0.0125481,0.0233333,0.0212666,0.0005263,0.0026833,0.0116667,0.0115592,306.15,313.6954054,313.7991814,314.6391814,314.9062508,315.0424907,315.5622842,316.3686842,315.2333633,0.44,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
754,53.7391304,97.5652174,172.741688,244.2122762,396.7837048,621.3551334,798.4751334,919.4351334,6.9,6.8,2.1,2.5,0.0616667,0.0654661,-0.0015796,0.0281235,-0.0001535,-0.0004778,-0.0003651,-0.0002822,306.15,309.463913,312.3330353,312.2142886,314.224295,314.2008681,314.0935782,314.0289029,311.2448508,0.06,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
755,253.2,343.2,363.2,430.5333333,497.2,514.5333333,839.9733333,1104.9333333,3.0,5.4,2.7,2.5,0.0233333,0.0187629,0.0383333,0.0378833,0.025,0.0257859,0.0083333,0.0081234,300.15,306.058,307.7466598,308.5133264,311.0641326,312.7307992,313.1777543,315.8897543,329.2230617,0.06,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
756,23.625,34.875,123.7137097,224.1653226,462.8319892,513.4986559,646.3262421,867.2917594,3.2,6.2,2.7,2.9,0.0166667,0.0197653,0.0076289,0.0153057,0.0013412,0.0007441,0.0283333,-0.000404,299.15,299.54375,299.7661092,300.4438527,301.9813331,302.3014447,302.3391466,306.1025949,305.4699636,0.09,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
757,53.0,107.0,177.8,198.2,301.4,323.0,419.8275862,531.5517241,3.6,6.0,3.0,2.9,0.0216667,0.0188463,0.0483333,0.0355043,0.0116667,0.0135981,0.0116667,0.0080418,313.15,314.2983333,315.3160331,318.7380331,319.4623211,320.6663211,320.9600391,322.0896943,326.2038408,0.42,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
758,35.3076923,81.0,91.0327869,160.6721311,195.9221311,243.9221311,333.9221311,440.9221311,5.2,6.1,4.8,3.6,0.1116667,0.1085518,0.0483333,0.0535489,0.03,0.0306067,0.0233333,0.0195774,298.15,302.0926923,307.0526735,307.5375915,311.2666997,312.3241997,313.7933215,315.8933215,322.86445,0.39,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
759,75.8918919,108.972973,176.8191268,292.4345114,434.9345114,670.4345114,729.1011781,845.1011781,3.7,5.2,2.4,2.7,0.0216667,0.0245624,0.0383333,0.0515175,0.0066667,0.009972,-0.0044898,-0.0028402,314.15,315.7943243,316.6068759,319.2076451,325.1638648,326.1138648,328.4622621,328.1988582,325.344718,0.19,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
760,29.9220779,67.3246753,170.5699583,241.2114678,346.593286,355.7569223,451.7569223,524.8478314,7.7,5.3,5.5,3.3,0.29,0.2532154,0.0383333,0.0338009,0.045,0.0498372,0.015,0.0192202,292.15,300.8274026,310.2983146,314.2560504,316.6437981,321.3859799,321.8426695,323.2826695,325.6920999,0.22,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
761,139.2631579,206.5263158,277.5533428,336.9046942,399.4761227,451.761837,502.4285037,713.0951704,3.8,3.7,4.2,2.7,0.065,0.0688103,0.0416667,0.0423526,0.06,0.0647002,0.01,0.0088526,306.15,315.2021053,319.8305002,322.7899597,325.3036465,329.0579322,332.4408292,332.9474959,331.8320872,0.27,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
762,32.625,138.375,176.9464286,282.375,421.0416667,571.7083333,712.2244624,875.9663978,3.2,4.2,2.7,3.1,0.0533333,0.0564543,0.0683333,0.0691726,0.02,0.0120467,0.02,0.0149951,295.15,296.89,302.8600373,305.4957515,312.7885222,315.5618556,317.3768863,320.1872089,321.6195304,0.18,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
763,79.1052632,89.5263158,181.5263158,247.2406015,319.2406015,519.1026705,648.7026705,814.3026705,7.6,6.3,2.9,2.5,0.1883333,0.0514953,0.075,0.0104927,0.0116667,0.0065988,-0.0022922,-0.0026056,290.15,305.0481579,305.5847932,312.4847932,313.1743145,314.0143145,315.3331632,315.0360911,313.3189513,0.06,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
764,93.0,151.0,320.5483871,414.6129032,452.5414747,455.1129032,593.1129032,668.7129032,7.2,3.1,5.6,3.0,0.1083333,0.0991149,0.02,0.0195978,0.0716667,0.0915571,0.0283333,0.0304135,289.15,299.225,304.973663,308.3646307,310.208089,312.9263033,313.1617357,317.0717357,331.2600873,0.18,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
765,46.8,177.12,198.72,291.7661538,458.370805,575.5801073,593.0658216,614.6658216,5.0,6.5,4.3,3.5,0.045,0.0489874,0.055,0.0539258,-0.0009729,-0.0046034,-0.0085887,-0.0022827,316.15,318.256,324.6400352,325.8280352,330.8456243,330.6835411,330.143983,329.9938029,325.1528897,0.12,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
766,55.6363636,90.8181818,116.5324675,183.3896104,234.6438477,291.3896104,306.7087593,328.1555678,4.4,5.6,5.9,4.7,0.0933333,0.091444,0.1533333,0.1719867,-0.0120276,-0.0131212,0.0316667,0.036193,296.15,301.3427273,304.5598924,308.5027496,320.0012895,319.384823,318.6402508,319.1253572,319.4915074,0.47,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
767,13.2923077,47.0769231,76.9492635,168.8641571,285.5538123,371.2089847,491.2089847,591.5726211,6.5,4.7,2.9,3.3,0.2016667,0.1956984,0.1016667,0.0952331,-9.76e-05,-0.0016277,-0.0019083,-0.0052872,287.15,289.8306154,296.4422105,299.4792317,308.2325678,308.2211791,308.0817588,307.8527679,306.1300566,0.34,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
768,58.1052632,84.0,114.7741935,146.7096774,210.2841455,273.0926561,297.3717259,367.6973073,5.7,6.2,4.7,4.3,0.0983333,0.1059568,0.2,0.2032581,0.065,0.0612351,0.0433333,0.0339377,284.15,289.8636842,292.6074081,298.7622468,305.2533911,309.3857315,313.2318161,314.2839091,316.9092975,0.43,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
769,119.0769231,264.4615385,307.7835724,341.3428944,430.1428944,553.1428944,577.1428944,625.1428944,5.2,5.9,6.0,3.0,0.13,-0.0175689,-0.0083095,-0.0075989,-0.00611,-0.0034768,-0.0016064,-0.0037191,304.15,319.63,317.0757552,316.7157719,316.4607584,315.9181864,315.4905432,315.451989,310.4593241,0.03,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
770,12.5581395,63.627907,68.8961997,125.9693704,249.2001396,390.4309089,408.4309089,536.8309089,4.3,4.1,2.6,3.0,0.0233333,0.0214353,0.035,0.041543,0.0083333,0.0055564,0.0416667,0.0391888,317.15,317.4430233,318.5377176,318.7221078,321.0930987,322.1200217,322.9047594,323.6547594,325.139607,0.49,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
771,111.6734694,143.2653061,226.5153061,255.7653061,335.9938776,496.4510204,612.4510204,747.4510204,4.9,4.8,3.5,3.6,0.125,0.0030905,0.0666667,0.0007405,0.0166667,0.019133,-0.0065389,-0.0098753,292.15,306.1091837,306.2068197,311.7568197,311.778478,313.1156209,316.1856548,315.4271403,314.6877146,0.12,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
772,16.6956522,61.5652174,118.8713398,167.3611358,176.7897072,201.64685,290.8642413,464.6033718,6.9,4.9,4.2,2.3,0.0616667,0.067032,0.0316667,-0.005004,0.0233333,0.010515,-0.0007668,-0.00293,312.15,313.1795652,316.1872607,318.0019546,317.7593092,317.9793092,318.2406811,318.1722733,317.4707472,0.48,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
773,106.875,215.4375,370.5803571,393.7232143,497.9337406,570.5653195,609.5653195,627.5653195,6.4,4.2,5.7,2.4,0.1183333,0.0123227,-0.0071984,-0.0087882,0.0113485,0.0131514,0.025,-0.0018141,301.15,313.796875,315.1346625,314.017885,313.8145011,314.9971373,315.9523459,316.9273459,315.1140209,0.04,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
774,40.8461538,66.4615385,73.0737834,111.277865,181.3142286,192.4415014,275.2415014,361.6415014,5.2,4.9,5.5,4.0,0.095,0.0969965,0.0366667,0.0335663,0.0933333,0.0131968,0.0017754,-0.0007949,297.15,301.0303846,303.5149881,303.7574371,305.0398065,311.5765338,311.7233783,311.870379,311.7405711,0.48,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
775,66.7636364,141.3818182,162.2618182,191.0618182,205.831049,311.9848951,325.4848951,391.4848951,5.5,5.0,3.9,2.4,0.04,0.0356605,0.0333333,0.0410035,0.02,0.014618,0.0066667,0.0068135,315.15,317.8205455,320.4814685,321.1774685,322.3583679,322.6537525,324.2055127,324.2955127,329.7313887,0.48,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
776,38.1176471,146.1176471,249.2085561,326.1176471,479.9358289,570.4812834,652.7669977,682.5955691,5.1,4.4,3.3,3.5,0.135,0.1403753,0.0034531,0.00179,-0.0014215,0.0048277,-0.0098998,-0.0120122,294.15,299.2958824,314.4564113,314.8123987,314.9500667,314.7314081,315.1685382,314.3539239,314.6855472,0.19,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
777,107.2,119.2,224.0,294.4,352.0,377.92,402.1808696,405.3113043,4.5,4.5,5.0,4.6,0.0933333,0.0959402,0.1054155,0.0180933,0.0333333,0.0345022,0.0283333,0.0311865,301.15,311.1553333,312.3066154,323.35416,324.6279296,326.5479296,327.4422269,328.1296182,328.7055003,0.43,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
778,33.6623377,75.2727273,109.1550802,130.3315508,208.684492,312.4491979,356.7568902,412.1415056,7.7,5.1,3.4,3.9,0.3083333,0.3376084,0.0333333,0.0126844,0.0233333,0.0224314,0.0233333,0.0277193,283.15,293.5292208,307.5772386,308.7066503,308.9752617,310.803497,313.1310854,314.1649316,322.0606612,0.43,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
779,134.7096774,260.1290323,273.2828784,300.2828784,355.8480958,366.8046175,396.8046175,437.9474747,3.1,5.2,4.6,4.2,0.05,0.0527953,0.05,0.0340424,0.0192028,0.0245812,0.0666667,-0.0059513,288.15,294.8854839,301.5070393,302.1647316,303.0838776,304.1508844,304.420209,306.420209,304.54948,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
780,55.255814,91.255814,102.624235,188.8347613,279.2347613,294.4347613,299.4347613,430.4347613,4.3,3.8,4.5,3.6,0.0233333,0.0219249,0.0183333,0.0171403,0.0266667,0.0169901,0.0366667,0.0346105,315.15,316.4393023,317.2285984,317.4370194,318.9146923,321.325359,321.5836091,321.7669424,327.3387531,0.47,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
781,88.0,180.0,218.0769231,226.3846154,255.4615385,377.3076923,590.7362637,639.5934066,3.6,5.2,2.6,2.8,0.04,0.0415594,0.035,0.0254677,0.0133333,0.0085711,0.0216667,-0.0006022,317.15,320.67,324.4934637,325.826156,326.0377341,326.4254264,327.4697792,332.0940649,330.0998631,0.39,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
782,54.72,151.92,198.92,229.92,397.5771429,415.0628571,532.0628571,606.3128571,5.0,3.6,3.5,3.2,0.13,0.1288669,0.0266667,0.0243201,0.0166667,0.0233291,0.0216667,0.023581,294.15,301.2636,313.789467,315.0428003,315.7967235,318.5910092,318.9989345,321.5339345,322.6390583,0.31,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
783,49.1428571,96.0,125.7142857,159.4285714,269.8285714,377.8285714,510.8720497,642.3503106,6.3,6.3,3.0,2.3,0.17,0.1739195,0.1849218,0.0038648,0.0116667,0.0140038,-0.0015296,-0.003745,288.15,296.5042857,304.6536568,310.1484749,310.2787752,311.5667752,313.0791842,312.875687,312.7610026,0.32,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
784,45.4736842,61.2631579,78.4805492,181.784897,371.1762014,490.1327231,588.4404154,796.1327231,5.7,4.6,2.3,2.6,0.0416667,0.0494346,0.0533333,0.0496015,0.0066667,0.0063827,0.0083333,0.0094474,313.15,315.0447368,315.825283,316.7435438,321.8675899,323.1301986,323.8894667,324.7086974,328.0143456,0.28,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
785,9.5294118,154.5882353,184.2352941,254.1176471,332.4176471,397.2176471,554.3085561,627.9449198,3.4,3.4,4.0,2.2,0.0383333,0.0351157,0.0287555,0.0345698,0.02,0.0223796,0.0066667,0.0059907,311.15,311.5152941,316.6091416,317.4616588,319.8774754,321.4434754,322.8936738,323.9409466,328.4249715,0.41,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
786,70.4347826,110.0869565,157.4869565,207.2869565,256.7869565,274.7869565,484.1202899,677.4536232,6.9,6.0,2.4,2.7,0.1383333,0.0034873,0.0039794,-0.0166429,0.025,0.0278888,0.035,-0.000339,291.15,300.8934783,301.0317582,301.2203819,300.3915676,301.6290676,302.1310659,309.4577326,307.5527434,0.23,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
787,8.8767123,13.8082192,192.2430018,306.5038714,362.8516974,707.1995235,771.1995235,1055.1995235,7.3,4.6,2.3,2.7,0.07,0.0573128,0.0283333,0.0015893,0.0066667,0.0053169,0.01,0.0066249,315.15,315.7713699,316.0540081,321.1096603,321.2912496,321.6669018,323.4977495,324.1377495,322.9832329,0.03,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
788,39.3230769,83.6307692,133.9164835,135.6307692,163.2586762,212.654025,296.3297007,355.6810521,6.5,6.3,4.3,3.7,0.1,8.13e-05,0.0065773,-0.0086484,0.065,-0.0011798,-0.0005001,-0.0012228,317.15,321.0823077,321.0859082,321.4166548,321.401829,323.197643,323.1393679,323.0975255,322.2385902,0.47,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
789,56.7457627,115.9322034,168.9503852,207.568567,219.3503852,268.4412943,352.0541975,382.2477459,5.9,5.5,5.5,3.1,0.0883333,0.0965552,0.1133333,0.0129201,0.0129926,0.0251055,-0.005962,-0.0090288,287.15,292.1625424,297.8773028,303.8860301,304.3849823,304.538059,305.7705129,305.2720113,305.7056161,0.43,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
790,10.0,160.0,261.7692308,270.0769231,343.2019231,491.7019231,574.8743369,646.8743369,3.6,5.2,3.2,2.9,0.0566667,0.0580632,-0.006001,-0.0057405,-0.0042644,-0.0001165,-0.0029919,-0.0003127,304.15,304.7166667,313.4261426,312.8154209,312.7677307,312.4558965,312.4385963,312.1897512,309.4991043,0.31,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
791,40.6956522,77.7391304,148.8610817,191.0074231,275.0074231,306.6437868,345.5627057,408.8059489,6.9,4.1,3.3,3.7,0.07,0.0555295,0.08,0.0747831,0.0216667,0.0253498,0.03,0.0312389,295.15,297.9986957,300.0557012,305.7454573,308.8972929,310.7172929,311.5192692,312.6868368,317.418422,0.46,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
792,44.5263158,45.9473684,73.4049955,101.4727921,112.3818831,185.4727921,303.9727921,477.9727921,7.6,5.9,3.3,2.4,0.115,0.0979506,0.0616667,0.0668209,0.035,0.0369935,0.0116667,0.0111199,307.15,312.2705263,312.4097192,314.1029395,315.978456,316.3602741,319.0641647,320.4466647,324.1371016,0.49,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
793,99.2727273,211.6363636,261.5718475,271.4428152,304.8713867,319.657101,346.8766132,396.9253936,3.3,6.2,5.6,4.1,0.015,0.0127357,0.2,0.1653027,0.08,0.0847101,0.0366667,0.0417301,296.15,297.6390909,299.0701191,309.0572159,310.6889134,313.3631992,314.6156988,315.6137476,332.1408157,0.49,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
794,5.2682927,122.9268293,180.7628948,284.0415834,311.8597652,342.9506743,591.8202395,673.2115438,4.1,6.1,2.2,2.3,0.0883333,0.0934274,0.1783333,0.0238742,0.0183333,0.0184049,-0.0023219,-0.0017729,295.15,295.6153659,306.6079027,316.9220011,319.3876944,319.8976944,320.4699198,319.8920692,318.7716402,0.29,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
795,82.9830508,165.9661017,180.7896311,185.0249252,363.5849252,592.5449252,649.314156,711.6218483,5.9,3.4,2.5,2.6,0.045,0.0523508,0.015,0.0209048,0.0233333,0.0225045,0.0083333,0.0065947,303.15,306.8842373,311.2284666,311.4508196,311.5393574,315.7057574,320.858396,321.331473,331.7770004,0.29,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
796,41.1428571,133.0714286,279.9903475,302.3687259,381.7323622,411.1869077,417.7323622,480.7323622,5.6,3.7,4.4,4.4,0.0883333,0.0750348,0.0183333,0.0044395,0.025,-0.0017726,0.0002338,0.0019953,311.15,314.7842857,321.6821266,324.3756401,324.4749882,326.4590791,326.4068683,326.4083985,324.7229232,0.35,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
797,65.8285714,141.9428571,303.4813187,312.7120879,347.9620879,380.9620879,518.9620879,626.2120879,7.0,3.9,4.8,4.8,0.095,0.0938717,0.0683333,0.0070757,0.03,0.0412711,-0.0137522,-0.0051604,299.15,305.4037143,312.5486921,323.5871536,323.6524679,324.7099679,326.0719142,324.1741164,325.18687,0.07,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
798,69.4647887,132.3380282,195.9005282,247.0880282,277.4880282,319.8880282,356.8610011,392.8610011,7.1,6.4,4.5,3.7,0.2516667,0.2182453,0.024391,0.0176143,0.0266667,-0.0172695,0.0183333,0.0267777,295.15,312.6319718,326.3537607,327.9041163,328.8057497,329.6164164,328.884188,329.5620258,328.3892705,0.32,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
799,28.125,159.75,195.75,212.625,275.625,329.625,399.1133721,451.0203488,3.2,6.4,4.0,4.3,0.0333333,0.0312043,0.1966667,-0.0190972,-0.0010708,-0.0124241,-0.0041782,0.0011991,297.15,298.0875,302.1947724,309.2747724,308.9525072,308.8850451,308.2141447,307.923808,308.2122818,0.44,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
800,32.9577465,50.7042254,154.6287537,166.8551687,198.7013226,366.2397841,517.4397841,647.0397841,7.1,5.3,2.6,2.5,0.2283333,0.2799416,0.0666667,0.062565,0.0116667,0.0177034,0.0083333,0.0108649,303.15,310.6753521,315.6433305,322.5716324,323.3365775,323.7081159,326.6741128,327.9341128,330.093688,0.34,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
801,162.0,307.7142857,357.8012422,419.8881988,441.4881988,696.3681988,752.0045624,833.8227442,4.2,6.9,2.5,2.2,0.0916667,-0.0070777,0.0130409,0.0281255,-0.0002695,-0.0012233,-0.0001436,-0.0010244,298.15,313.0,311.9686811,312.6218606,314.3680845,314.3622626,314.0504653,314.0424758,312.0556179,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
802,42.1132075,81.509434,111.2786647,154.8940493,217.8940493,242.8171263,262.7320199,324.0086156,5.3,5.2,5.2,4.7,0.0733333,0.0697607,0.0566667,0.0681032,0.0677878,0.0739331,0.05,0.0474314,295.15,298.2383019,300.986611,302.673534,305.6438806,309.9145135,311.7571541,312.7528988,324.1159694,0.49,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
803,57.2142857,102.8571429,148.0096852,204.7554479,345.9862172,489.9862172,690.7554479,757.2169864,5.6,5.9,3.9,2.6,0.04,0.0541508,0.0145659,0.0198714,-0.003013,0.0013737,-0.0011736,-0.0035477,318.15,320.4385714,322.9101709,323.5678569,324.6954721,324.2699499,324.4677617,324.2321372,323.5765516,0.12,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
804,40.4383562,91.7260274,178.5495568,206.0789686,242.0789686,428.0789686,640.6503971,956.0789686,7.3,6.8,2.4,2.1,0.0783333,0.103667,0.06,0.0485464,0.02,0.0167979,-0.0011849,-0.0013353,312.15,315.3176712,320.6345098,325.8439216,327.1803751,327.9003751,331.0247895,330.7729184,329.3262398,0.09,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
805,81.7714286,144.0,205.2972973,241.2972973,292.7258687,482.1544402,593.1544402,704.1544402,7.0,3.7,4.2,2.4,0.255,0.0114556,0.0516667,-0.0019046,-0.0032539,-0.0129159,0.0066667,0.0041767,291.15,312.0017143,312.7145819,315.8816089,315.8130418,315.6456958,313.1990519,313.9390519,315.686499,0.14,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
806,37.9285714,48.2142857,149.2669173,273.6879699,375.9279699,385.2879699,569.0121079,602.5293492,5.6,5.7,5.0,2.9,0.04,0.0295937,0.0416667,0.0311014,0.0483333,0.0058609,0.0116667,-0.0009438,312.15,313.6671429,313.9715356,318.1820619,322.0517332,326.9933332,327.0481913,329.1916396,328.5514189,0.19,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
807,111.6,146.88,248.7667925,353.370566,394.5134232,487.0848518,767.5848518,826.0848518,5.0,5.3,2.1,2.4,0.0333333,0.0199423,0.0366667,0.0452216,-0.0021768,-0.0045456,-0.001076,-0.0018145,306.15,309.87,310.573566,314.309415,319.0397655,318.9502069,318.5294168,318.2275893,316.9677023,0.14,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
808,63.0,148.2352941,230.5210084,259.9087635,343.6087635,404.8087635,535.3087635,608.8087635,6.8,4.9,4.0,2.4,0.175,0.0140726,0.0021081,-0.0067927,0.0333333,0.0342884,0.0066667,-0.0007899,298.15,309.175,310.3744839,310.5479492,310.3483272,313.1383272,315.2367791,316.1067791,314.1977155,0.22,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
809,47.0769231,52.6153846,118.7918552,128.321267,194.8873047,298.1325877,447.0416786,761.2234968,5.2,6.8,5.3,2.2,0.1333333,0.1271203,0.1083333,0.1180218,0.115,0.0992663,-0.0018441,-0.0020108,284.15,290.4269231,291.130974,298.3000917,299.4247702,307.0798646,317.3286446,317.0540452,314.4327578,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
810,55.3846154,122.5384615,207.2443439,225.7737557,260.5323763,318.8772039,572.5135676,863.7862948,5.2,6.8,2.9,2.2,0.1,0.1114649,0.06,-0.0067443,0.0116667,0.0103639,-5.14e-05,-0.0005078,310.15,315.6884615,323.1737608,328.2561138,328.1311463,328.5366636,329.1413431,329.1283106,327.4499461,0.17,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
811,111.8918919,230.5945946,388.2162162,557.5135135,599.3739786,609.4204903,832.3882322,918.3237161,3.7,3.7,4.3,3.1,0.0416667,0.0365387,0.0343168,0.0311827,0.0466667,0.0442497,0.0133333,0.0162527,300.15,304.8121622,309.1494003,314.5584649,319.8376195,321.7911079,322.2356631,325.2085664,326.4811853,0.05,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
812,45.6923077,67.8461538,82.1220159,124.9496021,168.5285495,268.0022337,436.5476882,560.9113246,7.8,5.8,3.8,2.2,0.08,0.0692751,0.0566667,0.035708,0.0466667,0.0444901,0.0133333,-0.0015027,299.15,302.8053846,304.3400951,305.1490606,306.6783483,308.7120325,313.137623,315.3848957,313.6819954,0.38,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
813,26.8085106,134.8085106,220.1799392,320.9799392,394.2002782,435.6918036,512.3071882,634.1533421,4.7,3.5,5.9,3.9,0.0883333,0.0944021,0.0366667,0.0273691,0.0055209,0.0189394,-0.0029529,0.0058023,291.15,293.5180851,303.7135078,306.8437935,309.602598,310.0068387,310.7926634,310.5664253,309.6917638,0.19,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
814,22.56,120.0,146.3414634,292.097561,333.0387374,363.3916786,375.8532171,601.5455248,7.5,4.1,5.1,2.6,0.2383333,0.2168808,0.0216667,0.0250177,0.0333333,0.0249017,0.0083333,0.0115096,288.15,293.5268,314.6596608,315.2303925,318.876873,320.2415789,320.9974187,321.1012648,331.3536025,0.23,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
815,103.7647059,130.2352941,176.4239734,242.9900111,305.2977034,380.7592419,413.4865146,546.5774237,3.4,5.3,5.2,3.3,0.015,0.0153571,0.0366667,0.042649,-0.0100207,-0.0234826,0.015,0.0109409,314.15,315.7064706,316.1129826,317.8065675,320.6455435,320.0211786,318.2491484,318.7400575,319.8234911,0.31,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
816,15.2727273,62.1818182,123.5151515,180.8484848,212.3484848,278.9484848,412.2818182,504.2818182,6.6,5.4,4.0,2.7,0.1716667,0.1915021,0.1383333,0.1286813,0.02,0.0254026,0.0133333,0.0185426,292.15,294.7718182,303.7550062,312.2394506,319.6171784,320.2471784,321.9389904,323.7167681,326.2098799,0.38,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
817,63.7714286,92.5714286,183.8272425,272.5714286,301.1868132,342.7252747,449.0889111,633.998002,3.5,4.3,3.9,2.2,0.0166667,0.0151538,0.0633333,0.0112761,0.02,0.0217186,0.0066667,0.0063407,310.15,311.2128571,311.6492854,317.4288203,318.4295117,319.0018193,319.9039769,320.6130678,320.4797806,0.39,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
